overall_rating,potential,value_euro,wage_euro,international_reputation(1-5),weak_foot(1-5),skill_moves(1-5),release_clause_euro,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,freekick_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,marking,standing_tackle,sliding_tackle,GK_diving,GK_handling,GK_kicking,GK_positioning,GK_reflexes
75,75,2000000.0,20000.0,2,3,2,4300000.0,63,58,69,77,73,61,65,56,73,70,54,49,58,74,71,78,70,64,68,65,83,76,69,68,61,77,76,78,75,7,12,6,6,7
75,75,900000.0,14000.0,2,3,1,1500000.0,13,11,10,25,10,13,11,12,24,23,43,31,31,70,23,21,63,41,49,14,31,10,12,45,22,60,20,19,17,76,71,63,76,76
75,75,4500000.0,20000.0,1,3,2,9000000.0,50,49,70,71,32,60,50,44,66,70,55,63,60,69,62,54,71,73,77,55,75,76,39,49,54,72,77,76,75,7,7,16,13,11
75,75,7000000.0,30000.0,2,4,4,11900000.0,66,61,51,75,56,84,67,54,58,78,86,86,87,72,79,54,65,78,41,62,39,37,69,66,56,67,46,46,42,16,11,11,11,7
75,77,6500000.0,38000.0,2,3,3,12800000.0,75,50,62,66,43,65,60,35,51,71,78,76,72,72,66,66,74,79,66,44,67,75,68,60,55,69,75,71,76,12,14,8,15,11
75,75,6500000.0,44000.0,2,4,3,10400000.0,69,72,51,69,77,76,76,74,70,73,86,84,81,76,83,86,77,87,81,77,74,44,77,74,73,72,30,40,33,15,11,15,14,9
75,75,2200000.0,14000.0,2,4,4,3400000.0,75,75,61,78,76,76,76,71,75,80,67,68,72,73,70,79,69,52,70,79,73,47,75,74,76,86,57,30,26,15,11,15,9,9
75,82,8000000.0,16000.0,1,3,3,13600000.0,67,61,74,69,62,66,63,53,72,67,68,70,62,72,63,73,71,73,79,62,74,73,53,63,51,68,76,75,75,6,10,9,7,9
75,75,5500000.0,13000.0,1,3,3,10500000.0,77,48,66,75,55,66,61,43,72,67,74,83,81,73,76,68,63,73,63,56,67,75,60,63,72,68,73,73,77,15,14,15,9,11
75,81,8000000.0,17000.0,1,3,2,18400000.0,38,36,74,60,36,46,36,27,62,61,67,67,65,69,59,52,83,72,78,34,84,74,28,39,32,66,77,74,77,11,7,13,14,6
75,78,8500000.0,54000.0,1,4,4,16800000.0,72,70,61,68,62,79,74,56,63,78,86,87,77,71,75,78,46,64,75,67,68,37,72,72,72,62,25,46,36,13,15,12,9,13
75,75,7000000.0,1000.0,1,4,4,15400000.0,69,84,64,62,68,86,65,71,61,73,83,89,79,62,80,81,74,66,65,66,56,51,70,70,76,75,38,47,47,14,8,8,10,7
75,77,8000000.0,42000.0,1,4,3,15800000.0,64,70,66,75,62,75,71,70,71,73,79,76,84,67,65,75,69,82,68,77,67,67,72,73,52,67,61,64,61,14,8,13,11,13
75,78,7000000.0,20000.0,1,3,2,15200000.0,32,34,78,72,36,53,44,45,66,69,69,72,50,71,63,57,66,72,85,39,65,76,30,43,54,71,62,80,79,7,8,13,6,9
75,76,6500000.0,48000.0,1,4,3,12800000.0,67,62,58,80,65,79,76,72,76,79,75,72,74,66,77,82,58,74,65,72,79,76,66,71,76,75,68,74,69,6,11,10,6,6
75,75,4500000.0,20000.0,2,2,2,9000000.0,43,22,79,65,19,35,48,58,65,63,52,54,62,70,60,45,75,72,86,45,78,73,21,53,49,71,73,75,74,6,10,16,6,15
75,75,7000000.0,18000.0,1,3,3,14000000.0,77,62,52,73,65,77,74,76,66,75,81,81,78,74,79,74,81,74,57,67,74,69,72,62,63,70,55,70,69,13,12,10,13,9
75,79,7000000.0,40000.0,1,3,2,13100000.0,14,30,70,60,15,38,18,23,64,60,67,52,48,70,44,33,77,57,78,18,75,76,22,20,28,68,75,78,76,9,16,6,10,9
75,75,5500000.0,10000.0,1,3,3,11600000.0,75,38,49,73,33,74,72,54,65,73,89,81,78,75,73,60,60,91,64,46,71,68,60,62,25,73,72,74,71,6,11,12,11,12
75,76,6500000.0,1000.0,1,3,3,14800000.0,42,52,66,74,40,68,49,48,68,70,56,65,46,70,55,68,63,84,81,58,77,73,57,67,46,72,77,76,70,11,10,12,15,14
75,76,8000000.0,46000.0,1,3,3,15800000.0,70,67,69,77,68,76,72,64,75,75,70,67,68,74,74,74,74,78,71,69,75,74,73,74,63,74,73,71,69,12,6,9,9,14
75,75,5000000.0,26000.0,1,3,3,8500000.0,64,49,56,74,71,67,71,63,71,73,67,72,67,69,74,74,81,90,69,69,84,75,56,73,69,75,69,72,69,9,9,13,8,11
75,82,9000000.0,25000.0,1,3,3,18900000.0,60,60,80,76,63,72,68,67,71,75,67,69,68,77,66,75,86,79,73,71,77,77,73,73,41,80,71,75,72,13,6,11,11,14
75,75,5000000.0,12000.0,1,4,3,8000000.0,77,70,43,76,80,75,76,76,74,76,77,77,73,68,76,80,70,68,74,74,42,60,71,76,79,69,38,40,25,15,11,8,8,11
75,75,900000.0,18000.0,2,3,2,1900000.0,58,23,73,60,19,41,38,29,61,51,33,30,34,68,48,60,74,34,81,53,79,78,27,41,49,77,82,78,74,3,3,3,3,3
75,84,8000000.0,5000.0,1,3,1,13600000.0,14,9,13,46,8,15,13,11,48,28,54,52,58,70,43,27,71,33,69,12,31,19,9,58,37,56,13,12,12,76,71,72,70,83
75,75,7000000.0,14000.0,1,3,3,14000000.0,67,67,74,74,66,73,59,56,77,75,51,59,57,73,52,85,52,74,75,76,80,69,77,72,73,75,68,71,68,9,7,5,6,7
75,76,6000000.0,1000.0,1,2,2,13100000.0,71,34,73,70,29,58,31,38,71,68,67,73,56,69,63,39,71,87,79,28,73,76,46,62,35,64,77,76,72,9,14,16,8,10
75,75,7000000.0,23000.0,1,3,3,11900000.0,51,77,80,69,66,65,60,48,57,72,51,65,54,74,51,78,75,78,85,69,60,46,79,63,64,76,39,25,27,11,9,13,8,13
75,75,4900000.0,38000.0,1,3,2,9400000.0,67,30,77,66,32,60,59,38,60,64,60,69,51,68,51,70,73,58,82,60,72,73,49,47,39,65,75,73,74,6,15,12,10,6
75,76,6000000.0,10000.0,1,4,2,10100000.0,69,37,66,72,53,59,56,42,69,69,68,69,68,75,68,70,83,73,75,55,65,78,55,55,54,69,76,75,78,8,7,11,8,9
75,75,2700000.0,20000.0,1,2,1,5100000.0,12,10,12,20,11,12,20,10,20,25,41,46,58,75,48,20,69,32,60,14,42,15,8,58,29,59,23,10,13,76,70,77,75,75
75,81,9000000.0,14000.0,1,3,4,15300000.0,72,65,47,72,65,80,64,63,62,80,85,80,87,70,79,72,80,67,53,67,30,30,71,67,57,73,17,26,24,12,15,9,15,7
75,75,7000000.0,9000.0,2,4,3,10500000.0,70,68,51,78,66,70,79,72,71,78,67,66,76,77,79,73,48,76,58,70,68,68,72,73,70,71,55,65,53,11,6,8,13,14
75,85,11000000.0,44000.0,1,4,3,22000000.0,56,74,73,67,48,74,65,26,64,72,81,80,61,67,81,75,77,74,85,63,81,29,80,64,60,70,47,38,19,13,13,9,12,8
75,75,4000000.0,10000.0,2,3,4,5100000.0,69,68,52,76,66,76,69,64,69,78,67,71,82,68,67,69,64,70,68,73,59,58,69,78,70,71,29,54,50,11,11,8,6,13
75,77,5500000.0,1000.0,1,2,1,12000000.0,15,16,15,25,13,20,16,12,25,17,49,40,34,65,51,19,53,27,71,17,25,23,13,60,22,27,15,16,19,78,72,73,69,82
75,75,5000000.0,12000.0,1,2,2,10000000.0,49,48,67,75,36,65,36,33,74,70,46,40,41,70,34,63,60,79,79,67,77,78,55,67,47,67,72,79,65,11,15,9,14,7
75,75,5000000.0,13000.0,2,4,4,7500000.0,71,70,43,74,73,76,80,72,67,76,73,68,80,69,73,75,63,64,55,72,41,41,77,77,73,80,42,52,50,10,8,9,16,9
75,75,7000000.0,1000.0,1,3,4,14700000.0,71,68,48,76,64,80,73,78,72,76,74,75,80,71,72,77,61,73,38,75,46,59,63,77,66,76,55,53,42,13,8,6,9,10
75,75,5000000.0,26000.0,1,4,2,10500000.0,45,30,76,71,37,50,62,65,66,64,31,42,35,75,31,80,62,67,91,68,77,74,26,48,39,67,62,81,71,15,10,8,8,11
75,80,9000000.0,18000.0,1,3,4,18700000.0,64,73,64,72,68,75,65,81,59,76,83,79,84,74,90,78,61,79,73,74,63,38,73,69,62,73,47,39,38,10,11,6,13,9
75,75,4500000.0,1000.0,1,3,3,9400000.0,59,48,78,74,38,69,42,50,70,73,53,65,62,69,43,65,75,70,86,57,86,74,59,70,52,72,75,75,73,15,9,12,11,10
75,75,3800000.0,35000.0,2,3,2,7300000.0,44,20,74,68,37,47,42,44,66,66,34,32,34,68,36,62,67,54,81,44,75,76,45,47,48,73,74,78,74,14,8,16,6,15
75,78,7000000.0,49000.0,1,2,4,13800000.0,76,55,61,74,61,83,71,48,70,79,87,86,77,74,82,75,69,78,69,71,65,67,68,71,49,74,65,74,73,8,7,10,7,7
75,76,8000000.0,23000.0,1,4,4,13800000.0,66,68,58,73,65,78,82,84,70,77,88,81,92,72,91,85,58,72,37,78,67,42,69,76,65,73,43,44,47,14,9,14,11,14
75,76,8000000.0,1000.0,1,3,3,17400000.0,37,80,78,62,69,63,61,62,49,70,67,68,68,76,65,78,82,69,73,73,51,28,74,62,72,69,37,25,19,10,6,9,13,11
75,75,7000000.0,31000.0,1,3,4,13300000.0,75,65,58,77,66,77,70,62,74,75,74,75,82,73,62,55,64,58,60,57,47,44,67,77,64,76,23,56,48,8,15,11,7,15
75,78,7000000.0,11000.0,1,2,2,10300000.0,42,23,76,68,29,44,30,36,74,59,60,67,50,70,54,64,70,68,77,30,73,74,18,45,54,66,75,79,76,8,9,8,9,9
75,75,6500000.0,1000.0,2,5,3,14300000.0,71,70,35,69,69,80,84,74,64,78,87,82,89,71,86,85,62,73,34,87,67,33,70,65,72,70,52,30,22,11,10,10,11,12
75,79,8500000.0,21000.0,1,3,3,16800000.0,71,56,49,77,67,75,68,68,73,73,70,75,73,77,68,71,48,74,57,76,66,63,71,75,57,78,60,73,70,13,13,13,12,8
75,75,6500000.0,55000.0,1,3,3,12400000.0,72,71,43,74,51,75,74,77,67,77,76,76,75,69,63,71,44,72,55,69,36,60,73,74,61,67,28,27,29,13,8,6,7,6
75,82,9500000.0,46000.0,1,3,4,20000000.0,69,69,60,76,69,74,72,72,74,76,68,71,74,70,75,74,65,68,55,70,52,40,75,74,67,74,55,55,53,14,6,13,11,5
75,77,8500000.0,12000.0,1,3,3,17600000.0,62,75,80,62,75,70,67,70,36,75,51,58,57,75,46,82,67,73,87,74,78,31,78,61,75,80,11,34,22,13,10,16,11,13
75,80,7500000.0,17000.0,1,3,3,16300000.0,78,35,70,72,43,64,69,58,61,74,79,77,77,67,79,61,75,86,76,46,75,74,55,48,55,67,65,74,74,10,9,16,8,9
76,76,7500000.0,15000.0,2,3,3,15000000.0,65,76,70,72,76,82,77,57,61,84,68,66,75,74,65,77,74,47,68,75,58,32,76,71,67,66,20,19,16,13,14,12,6,15
76,76,8000000.0,10000.0,1,4,4,12000000.0,67,80,74,66,71,76,66,69,53,74,79,86,83,70,79,76,74,76,49,73,62,28,80,65,70,75,34,22,23,12,9,9,11,12
76,77,6000000.0,44000.0,1,1,1,11900000.0,14,10,11,23,11,14,12,11,17,23,40,37,39,72,38,21,70,22,51,12,26,16,11,42,18,63,13,14,12,77,72,72,73,80
76,84,10000000.0,1000.0,1,3,3,24000000.0,52,54,74,75,51,63,49,38,70,70,64,66,46,75,57,72,70,85,77,62,70,79,61,68,45,69,76,76,76,11,13,5,6,8
76,84,9500000.0,32000.0,1,2,3,20000000.0,64,44,60,66,43,73,47,45,52,67,87,88,84,67,71,51,60,74,67,46,63,73,62,60,56,61,79,78,84,9,8,6,8,8
76,79,7000000.0,9000.0,1,3,1,13100000.0,15,16,11,34,11,15,12,12,35,24,43,41,60,67,54,26,81,33,57,15,16,21,16,61,23,57,18,14,10,77,74,70,75,77
76,80,10000000.0,8000.0,1,4,3,15800000.0,75,71,39,77,74,73,73,72,74,77,76,73,85,72,75,79,55,74,53,77,59,38,73,76,69,74,51,49,38,10,7,16,13,7
76,76,6000000.0,32000.0,2,2,2,11400000.0,68,49,81,65,20,55,45,24,60,67,62,65,62,70,50,57,83,81,77,14,76,76,56,51,66,68,76,76,75,7,8,7,7,5
76,85,12000000.0,17000.0,1,4,4,19200000.0,71,74,44,72,55,80,76,57,67,81,86,81,78,68,74,80,60,78,66,82,55,32,70,68,44,73,35,52,47,15,8,10,8,14
76,76,5500000.0,16000.0,1,3,2,10500000.0,55,31,75,61,44,49,38,39,62,54,61,67,44,67,41,55,57,52,89,44,88,71,34,43,51,74,81,77,71,9,7,13,9,12
76,82,10500000.0,20000.0,1,5,4,24200000.0,75,72,58,69,72,82,47,55,54,76,93,92,92,71,91,76,93,73,69,68,38,34,72,66,60,74,30,36,32,7,13,12,13,9
76,76,5000000.0,21000.0,2,4,1,8500000.0,14,14,13,35,13,13,11,12,28,21,45,50,45,74,42,23,73,35,68,16,40,20,13,25,18,48,20,19,20,80,75,60,65,84
76,81,8500000.0,34000.0,1,3,3,16800000.0,69,40,65,70,60,75,70,28,53,73,93,93,85,75,76,73,86,86,66,51,76,68,70,68,38,72,72,75,72,7,15,7,11,11
76,76,7500000.0,36000.0,1,3,3,12800000.0,61,77,77,64,72,70,40,38,46,75,66,73,59,73,53,81,74,59,86,73,79,28,78,68,73,74,25,24,32,7,8,15,10,6
76,76,3100000.0,19000.0,1,3,3,4400000.0,58,54,58,75,58,66,59,47,75,75,58,55,74,75,75,67,68,77,66,68,73,76,56,68,68,74,73,79,71,7,16,14,10,15
76,76,6000000.0,31000.0,2,2,3,10200000.0,82,49,72,76,64,74,59,68,74,74,65,66,68,75,68,85,71,78,77,76,79,79,71,68,66,75,68,75,75,11,10,9,8,16
76,78,8000000.0,48000.0,2,2,2,15800000.0,30,28,78,67,46,54,26,26,60,61,70,65,64,71,58,45,83,67,78,35,75,75,26,46,54,75,76,76,75,7,15,9,13,10
76,76,5500000.0,8000.0,2,3,2,8300000.000000001,73,57,63,80,71,73,74,71,79,77,65,64,65,75,72,76,47,85,76,69,80,70,63,73,65,76,67,71,70,7,14,16,16,16
76,78,9500000.0,34000.0,1,3,3,20700000.0,58,78,70,73,71,79,71,57,50,80,80,86,78,71,65,73,66,66,64,74,65,25,75,57,66,67,54,31,21,13,8,11,7,15
76,80,8500000.0,19000.0,1,4,2,12500000.0,47,33,76,52,27,52,30,33,54,61,60,65,57,68,57,56,66,75,77,24,73,79,30,34,35,70,82,80,80,11,7,13,13,12
76,84,11500000.0,25000.0,1,3,3,19600000.0,59,64,44,76,55,75,70,60,72,77,83,79,83,78,74,76,54,85,69,75,74,67,74,72,56,69,60,71,70,6,8,8,12,7
76,83,9500000.0,44000.0,1,3,3,20000000.0,51,65,64,77,47,75,46,44,72,75,76,72,69,69,60,73,54,67,72,73,76,82,60,58,49,74,80,77,72,13,7,7,14,8
76,81,8500000.0,28000.0,1,3,2,15100000.0,44,28,78,67,24,42,38,37,60,60,60,79,59,71,44,41,65,79,87,31,82,68,28,32,33,68,75,75,79,8,7,7,14,13
76,76,7000000.0,28000.0,1,3,4,14700000.0,78,72,49,77,59,81,75,58,64,76,76,68,83,73,76,81,62,67,60,74,58,37,72,74,72,65,34,38,36,7,10,16,8,13
76,76,7000000.0,20000.0,1,4,4,15400000.0,73,73,64,75,72,80,74,69,70,79,67,73,85,76,76,73,63,86,71,68,70,68,74,79,73,74,66,66,55,14,14,7,16,11
76,76,5000000.0,29000.0,2,3,2,8500000.0,62,51,63,73,55,64,57,55,69,67,66,60,66,74,67,67,70,90,75,55,87,79,61,68,50,71,80,76,69,14,6,13,10,13
76,76,4400000.0,16000.0,2,3,1,7500000.0,12,14,12,52,14,27,14,14,61,35,59,60,69,73,63,24,84,45,68,12,40,12,13,70,24,69,21,15,20,76,71,82,77,76
76,81,10000000.0,28000.0,2,4,4,17800000.0,74,66,62,81,70,78,74,67,77,78,73,69,76,72,71,72,66,71,64,75,64,60,75,75,56,74,56,62,58,6,6,10,14,10
76,76,2200000.0,13000.0,1,3,3,4100000.0,72,52,68,73,55,71,61,62,71,77,81,82,72,74,77,54,51,77,61,53,64,73,61,71,63,72,80,74,73,8,16,9,10,15
76,84,9500000.0,36000.0,2,4,4,20000000.0,79,50,59,77,53,78,73,49,66,77,78,78,76,79,71,62,65,75,68,46,61,76,62,66,59,74,69,74,70,8,9,13,12,14
76,76,3900000.0,21000.0,2,4,3,5800000.0,76,66,58,73,75,73,82,79,74,78,69,69,79,78,74,83,69,63,70,80,73,65,74,80,75,78,67,66,59,11,9,12,13,7
76,76,6000000.0,46000.0,1,3,2,11400000.0,39,29,76,71,30,47,39,39,63,59,40,47,59,72,56,56,69,60,78,41,73,75,29,50,28,70,76,79,77,8,6,12,9,13
76,76,6000000.0,20000.0,2,4,2,9000000.0,72,65,67,74,72,71,72,61,71,74,55,49,62,76,61,75,77,86,77,70,78,80,70,71,74,79,72,75,72,6,14,16,10,14
76,76,4300000.0,1000.0,1,3,4,9000000.0,77,70,73,73,56,76,62,56,71,75,84,84,76,72,75,70,73,83,75,69,72,70,77,67,60,74,70,75,74,10,12,16,8,9
76,77,6000000.0,11000.0,1,2,1,12500000.0,12,12,16,19,9,14,18,11,11,19,50,48,59,75,29,24,74,30,70,12,13,26,11,56,14,48,18,18,12,81,71,67,73,78
76,84,10000000.0,26000.0,1,3,2,19000000.0,36,40,75,65,33,46,40,36,66,62,64,61,50,71,55,48,77,58,83,38,70,75,28,48,44,68,77,78,74,13,7,9,15,14
76,76,4400000.0,51000.0,2,5,3,8400000.0,49,58,70,73,54,65,60,54,71,72,62,58,64,80,62,77,77,83,77,70,66,86,56,58,68,72,70,78,76,15,10,15,9,11
76,84,11500000.0,46000.0,1,3,3,23600000.0,69,76,59,79,59,82,77,69,72,80,76,75,78,70,79,79,59,71,63,74,62,69,73,73,65,72,69,72,70,5,6,10,15,7
76,76,5000000.0,24000.0,2,2,3,8500000.0,75,49,80,76,49,76,52,58,69,77,75,75,73,73,67,62,89,81,67,39,71,81,66,61,51,72,73,74,68,7,6,14,7,14
76,81,8500000.0,18000.0,1,3,3,18500000.0,59,49,62,79,43,69,66,46,78,79,47,53,61,70,73,64,60,68,65,55,79,73,60,68,50,63,77,79,73,7,13,13,15,7
76,78,7500000.0,31000.0,1,2,2,14800000.0,18,17,77,59,23,49,35,29,54,63,49,55,45,65,51,27,75,73,85,15,83,71,20,41,30,60,76,78,76,14,14,5,10,8
76,84,11500000.0,33000.0,1,3,4,21900000.0,74,63,45,73,62,84,67,60,59,79,86,79,86,76,82,70,63,66,49,65,38,30,68,69,59,68,43,28,37,9,7,5,6,14
76,76,6500000.0,17000.0,2,4,3,11700000.0,72,54,58,78,73,75,74,69,73,78,76,74,78,75,81,76,90,88,67,73,86,73,69,76,69,77,69,72,76,13,11,8,9,6
76,77,9000000.0,16000.0,1,3,4,18700000.0,70,67,49,79,72,81,72,70,66,79,77,75,79,73,84,68,66,81,68,74,59,32,73,75,70,78,31,35,27,8,15,15,11,12
76,76,7500000.0,10000.0,2,4,4,10900000.0,68,76,75,72,81,76,84,76,69,80,71,72,85,74,78,78,70,72,58,74,52,40,77,80,82,83,54,46,27,10,8,9,10,14
76,83,9500000.0,64000.0,1,3,2,20000000.0,52,30,75,72,27,62,33,30,61,67,58,61,58,70,67,48,75,68,76,27,72,77,40,57,38,79,77,78,76,14,11,10,14,13
76,76,7000000.0,48000.0,1,3,3,13300000.0,66,68,66,78,53,70,54,61,74,77,63,59,72,80,77,65,64,79,71,61,88,73,75,72,64,80,70,72,70,1,1,1,1,1
76,82,10500000.0,23000.0,1,4,4,20000000.0,62,78,49,76,70,79,74,76,69,81,70,67,76,75,75,75,70,78,55,64,60,26,71,75,56,81,63,65,59,15,12,14,16,10
76,76,6000000.0,19000.0,1,4,3,9000000.0,69,78,69,69,79,73,75,74,68,76,71,69,74,81,68,81,51,71,67,77,52,41,77,70,80,78,55,27,24,16,15,10,12,6
76,76,8000000.0,10000.0,2,4,4,12000000.0,74,72,61,77,77,78,78,78,72,78,68,65,84,74,86,81,67,71,64,80,64,34,73,74,75,76,20,38,34,14,11,8,15,13
76,76,7000000.0,1000.0,1,4,3,14700000.0,74,71,67,72,70,81,83,79,71,78,77,73,79,74,56,78,64,66,73,77,50,57,76,68,75,72,42,55,51,5,9,6,15,14
76,79,9500000.0,7000.0,1,4,3,12600000.0,70,70,49,80,65,80,70,75,76,80,77,79,80,58,76,72,40,68,51,71,63,35,66,74,56,68,58,55,43,14,15,13,12,8
76,83,9500000.0,11000.0,1,2,2,21900000.0,35,28,76,65,32,56,29,28,47,69,66,66,40,70,54,48,84,65,87,27,76,74,35,34,47,69,71,79,73,11,6,14,9,6
76,76,5500000.0,25000.0,1,3,3,10500000.0,75,60,60,75,59,76,84,77,72,73,88,82,87,82,83,70,64,84,67,61,70,62,72,73,67,80,76,74,77,13,13,9,8,12
76,76,3000000.0,60000.0,3,3,3,5600000.0,74,49,74,72,50,71,68,66,64,75,50,51,66,80,64,66,79,70,73,57,85,81,70,66,64,76,79,82,79,10,14,15,7,5
76,85,12000000.0,20000.0,1,3,3,22800000.0,59,60,54,79,61,77,66,41,77,79,74,67,78,78,76,68,54,77,59,74,57,59,68,78,49,75,64,59,64,6,11,10,11,15
76,86,12500000.0,17000.0,1,3,3,27500000.0,77,67,58,79,70,79,69,52,74,80,84,71,79,68,74,72,62,69,60,73,64,67,70,76,65,68,49,72,68,12,9,14,14,15
76,76,7500000.0,5000.0,1,4,3,10100000.0,44,82,73,66,69,70,65,56,61,73,69,72,74,72,69,76,71,66,68,68,32,35,80,66,78,77,50,23,19,14,10,8,6,13
76,76,8000000.0,36000.0,1,4,4,13600000.0,73,65,50,72,61,80,69,52,67,80,88,91,90,68,78,72,66,80,68,69,70,43,69,66,60,72,40,50,42,12,9,16,15,16
76,81,8500000.0,1000.0,1,2,2,18500000.0,68,20,73,67,25,53,34,33,71,63,60,69,61,75,57,44,63,73,83,27,79,76,39,51,56,67,77,73,75,11,15,13,10,10
76,76,525000.0,11000.0,1,3,3,788000.0,63,48,60,82,25,63,65,30,68,70,58,61,56,58,77,65,75,89,79,60,84,74,67,69,55,75,77,76,68,12,10,12,9,13
76,77,6000000.0,23000.0,1,3,1,13100000.0,30,11,16,32,18,13,25,13,32,32,58,58,60,69,59,42,72,40,68,12,21,25,16,43,25,56,20,12,22,74,73,75,72,82
76,80,8500000.0,19000.0,1,4,3,12500000.0,44,46,76,73,43,63,68,76,70,68,45,53,60,71,53,83,55,64,85,60,76,73,41,68,63,78,76,76,76,11,14,6,9,9
76,86,11000000.0,32000.0,1,3,3,22000000.0,74,52,59,72,27,75,72,56,66,73,87,91,76,72,77,79,69,88,76,66,82,71,64,70,36,74,72,73,74,13,16,8,12,13
76,76,5500000.0,26000.0,1,4,3,11600000.0,76,55,63,75,43,77,66,51,62,80,69,73,79,75,68,47,35,79,55,39,62,71,65,53,68,60,68,77,75,9,15,11,8,16
76,76,7000000.0,16000.0,2,3,3,11200000.0,76,70,63,74,75,75,80,79,70,79,69,68,76,77,72,74,63,68,65,78,59,55,74,78,76,73,42,34,35,15,12,7,16,15
76,81,8500000.0,33000.0,1,3,3,15100000.0,77,53,70,74,54,73,72,71,63,74,79,83,78,71,91,85,81,88,55,67,89,70,60,72,40,64,72,69,73,10,6,6,11,11
76,77,7500000.0,37000.0,1,3,3,14800000.0,75,63,65,73,46,76,68,39,67,76,82,83,76,78,76,75,63,77,68,68,76,73,65,66,65,68,73,69,74,9,15,14,8,12
76,76,4800000.0,17000.0,1,4,4,8700000.0,59,80,61,74,73,79,76,66,56,78,75,69,77,78,73,77,60,68,64,70,61,30,80,71,75,76,32,36,32,14,10,9,6,9
76,76,8500000.0,48000.0,1,3,4,15300000.0,74,74,47,72,66,77,72,51,49,76,94,92,92,72,90,70,74,77,64,67,44,40,71,72,67,74,54,52,39,12,10,8,9,9
76,79,10000000.0,1000.0,1,3,4,21800000.0,70,66,46,76,71,77,74,73,73,76,83,78,81,66,84,74,48,68,44,76,39,31,72,76,67,72,47,30,26,11,15,11,10,16
76,84,11500000.0,18000.0,1,3,4,24200000.0,69,60,36,78,66,80,71,65,71,81,77,74,84,65,82,65,34,72,51,69,48,41,68,77,58,75,40,38,36,11,6,11,10,13
76,81,7500000.0,27000.0,1,3,1,13300000.0,13,10,24,24,19,18,14,20,22,27,43,41,58,71,57,22,71,28,74,14,37,13,13,58,20,30,28,18,12,80,74,71,71,79
76,76,7500000.0,12000.0,1,4,3,9800000.0,70,76,72,67,66,76,57,56,57,75,82,81,86,75,67,77,64,84,65,72,45,31,77,70,72,64,24,24,26,8,9,14,12,14
76,82,9000000.0,20000.0,1,3,2,20700000.0,28,36,83,66,31,56,34,26,52,60,60,61,52,70,33,45,81,73,82,29,76,76,47,45,49,73,75,77,70,15,11,10,14,11
76,76,6000000.0,46000.0,2,3,3,11400000.0,53,65,79,68,50,68,39,47,64,73,65,75,62,79,57,74,77,88,84,63,84,77,72,63,52,72,74,77,75,15,8,9,12,9
76,81,10500000.0,34000.0,1,3,3,18600000.0,77,67,49,76,56,77,72,54,58,77,86,78,79,73,80,71,64,78,63,66,70,65,74,72,66,68,64,64,66,14,16,8,6,13
76,76,2300000.0,52000.0,2,2,2,4400000.0,17,19,76,55,23,58,14,18,47,61,30,30,28,75,48,52,75,50,88,35,79,76,39,49,17,68,77,76,77,14,10,6,7,8
76,76,6000000.0,63000.0,2,3,3,11400000.0,79,53,64,75,48,76,76,70,69,74,74,72,74,73,85,71,86,74,62,62,73,75,60,68,59,71,72,78,79,14,7,9,9,12
76,82,10500000.0,19000.0,2,4,4,17900000.0,72,65,49,79,63,73,72,54,74,78,78,75,90,76,92,65,62,76,34,59,85,77,75,77,60,77,54,75,71,14,9,14,12,8
76,76,4900000.0,17000.0,1,3,1,9400000.0,33,22,18,17,21,17,21,20,18,23,55,50,71,68,47,24,69,42,78,18,40,28,11,64,17,63,10,16,18,76,77,77,76,74
76,77,9000000.0,16000.0,1,4,3,20000000.0,72,74,52,76,53,80,76,72,74,78,79,76,79,69,85,72,74,72,60,73,48,39,69,75,69,62,42,24,25,8,7,14,14,10
76,76,5500000.0,12000.0,1,2,1,10500000.0,9,7,8,15,11,8,12,13,18,21,31,33,42,77,23,21,69,23,84,8,41,27,21,71,19,66,14,7,8,71,77,76,72,77
76,80,8500000.0,21000.0,1,3,2,18500000.0,72,26,78,73,30,48,53,41,43,75,67,71,62,78,62,39,73,74,70,40,77,79,36,32,43,68,68,78,80,7,10,12,15,8
76,78,7500000.0,42000.0,1,3,3,13300000.0,78,40,65,72,46,71,68,50,69,71,77,78,73,74,72,79,70,77,69,65,74,75,58,56,64,70,75,77,73,12,6,14,10,7
76,77,7000000.0,15000.0,1,2,2,10300000.0,60,42,73,71,41,64,45,39,69,67,67,73,65,72,67,64,76,85,74,48,81,76,55,50,48,68,76,74,76,8,9,11,7,11
76,76,4400000.0,21000.0,2,3,2,9300000.0,35,26,79,63,28,49,33,48,59,61,38,36,59,74,63,50,81,73,78,29,82,78,40,49,47,71,75,74,78,11,7,11,7,11
76,76,4300000.0,53000.0,2,3,3,7000000.0,78,37,43,78,50,76,77,58,64,78,76,68,79,77,79,58,53,69,53,44,84,76,61,63,63,77,73,77,82,15,7,16,12,15
76,85,12000000.0,17000.0,1,4,4,27600000.0,65,74,65,72,66,85,61,65,60,77,89,89,86,68,78,74,83,73,65,64,62,41,74,67,49,75,41,52,35,6,7,14,8,9
